,sp500_Open,sp500_High,sp500_Low,sp500_Close,sp500_Volume,vix_Open,vix_High,vix_Low,vix_Close,vix_Volume,dji_Open,dji_High,dji_Low,dji_Close,dji_Volume,ndx_Open,ndx_High,ndx_Low,ndx_Close,ndx_Volume,n255_Open,n255_High,n255_Low,n255_Close,n255_Volume,ftse_Open,ftse_High,ftse_Low,ftse_Close,ftse_Volume,hsi_Open,hsi_High,hsi_Low,hsi_Close,hsi_Volume,n100_Open,n100_High,n100_Low,n100_Close,n100_Volume,Overall EMV Tracker,infectious_daily_infect_emv_index,GPR,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty,trade_Trade Policy EMV Fraction
2004-01-06,1122.219971,1124.459961,1118.439941,1123.670044,1494500000.0,17.66,17.67,16.190001000000002,16.73,0.0,10543.849609,10549.179688,10499.849609,10538.660156,191460000.0,1492.410034,1504.469971,1486.589966,1501.26001,2273220000.0,10918.480469,10945.299805,10790.599609,10813.990234,76700.0,4513.299805,4522.899902,4489.899902,4505.200195,2059454200.0,13063.450195,13128.730469,12975.5,13036.320313,440100800.0,618.8099980000002,619.030029,614.5599980000002,615.8900150000002,0.0,,0.69,,,,
2004-01-07,1123.670044,1126.329956,1116.449951,1126.329956,1704900000.0,16.719998999999998,16.75,15.5,15.5,0.0,10535.459961,10539.459961,10466.290039,10529.030273,225490000.0,1498.380005,1514.449951,1491.199951,1514.26001,2294280000.0,10835.900391,10852.05957,10710.299805,10757.820313,64900.0,4505.200195,4512.100098,4466.200195,4473.0,2138137700.0,13122.990234,13216.360352,13095.589844,13157.679688,381656600.0,617.6400150000002,617.77002,610.349976,611.52002,0.0,,0.0,,,,
2004-01-08,1126.329956,1131.920044,1124.910034,1131.920044,1868400000.0,15.42,15.68,15.32,15.61,0.0,10530.070313,10592.589844,10530.070313,10592.44043,237770000.0,1524.060059,1530.650024,1513.339966,1530.650024,2683950000.0,10760.980469,10888.610352,10727.799805,10837.650391,80300.0,4473.0,4520.100098,4473.0,4494.200195,2147189600.0,13184.44043,13255.80957,13063.269531,13203.589844,486084200.0,615.3099980000002,619.73999,615.159973,617.429993,0.0,,0.0,,,,
2004-01-09,1131.920044,1131.920044,1120.900024,1121.859985,1720700000.0,16.15,16.879998999999998,15.57,16.75,0.0,10589.25,10589.25,10448.669922,10458.889648,223250000.0,1516.589966,1541.839966,1512.859985,1520.459961,2482760000.0,10932.339844,11008.55957,10861.280273,10965.049805,95100.0,4494.200195,4495.799805,4445.100098,4466.299805,2147016700.0,13326.049805,13405.339844,13233.269531,13385.799805,651739800.0,618.619995,619.1099849999998,608.820007,612.3900150000002,0.0,,0.0,,,,
2004-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2004-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,,,,
2004-01-12,1121.859985,1127.849976,1120.900024,1127.22998,1510200000.0,17.32,17.459999,16.790001,16.82,0.0,10461.549805,10491.629883,10444.150391,10485.179688,197960000.0,1524.540039,1540.099976,1515.859985,1539.77002,2284010000.0,,,,,,4466.299805,4466.299805,4443.399902,4449.600098,1758017200.0,13315.290039,13414.650391,13263.610352,13352.219727,391788200.0,611.130005,611.130005,607.710022,609.5599980000002,0.0,,1.63,,,,
2004-01-13,1127.22998,1129.069946,1115.189941,1121.219971,1595900000.0,16.6,18.33,16.530001000000002,18.040001,0.0,10485.179688,10509.849609,10367.410156,10427.179688,197310000.0,1540.349976,1541.829956,1513.209961,1524.780029,2385700000.0,10965.610352,10965.610352,10790.410156,10849.679688,80400.0,4449.600098,4477.899902,4436.600098,4440.100098,1921308400.0,13384.299805,13446.759766,13162.490234,13396.650391,372278200.0,612.320007,616.580017,610.909973,611.549988,0.0,,1.28,,,,
2004-01-14,1121.219971,1130.75,1121.219971,1130.52002,1514600000.0,17.290001,17.299999,16.4,16.75,0.0,10428.669922,10548.509766,10428.669922,10538.370117,186280000.0,1531.930054,1536.839966,1521.910034,1534.079956,2099970000.0,10797.700195,10883.240234,10730.450195,10863.0,89200.0,4440.100098,4464.5,4431.100098,4461.399902,2142098400.0,13289.110352,13398.629883,13282.110352,13320.879883,312642200.0,610.47998,618.22998,610.25,617.98999,0.0,,1.03,,,,
2004-01-15,1130.52002,1137.109985,1124.540039,1132.050049,1695000000.0,17.07,17.309998999999998,15.49,15.56,0.0,10534.519531,10592.740234,10477.179688,10553.849609,260090000.0,1524.72998,1545.650024,1515.060059,1532.01001,2235590000.0,10855.200195,10881.769531,10665.150391,10665.150391,85700.0,4461.399902,4474.0,4443.299805,4456.100098,2145902200.0,13336.179688,13385.25,13198.919922,13249.80957,251476000.0,616.5599980000002,622.419983,615.1400150000002,621.070007,0.0,,1.31,,,,
2004-01-16,1132.050049,1139.829956,1132.050049,1139.829956,1721100000.0,15.4,15.44,14.9,15.0,0.0,10556.370117,10600.740234,10542.519531,10600.509766,254170000.0,1545.319946,1553.640015,1537.170044,1553.619995,2614390000.0,10719.19043,10857.200195,10715.25,10857.200195,72500.0,4456.100098,4491.700195,4456.100098,4487.899902,2145911800.0,13229.889648,13290.389648,13136.919922,13167.759766,307013800.0,624.880005,630.5599980000002,624.299988,629.0,0.0,,0.54,,,,
2004-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,,,
2004-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2004-01-19,,,,,,,,,,,,,,,,,,,,,10937.459961,11044.30957,10916.990234,11036.330078,90500.0,4487.899902,4526.299805,4487.700195,4518.100098,1412471000.0,13187.0,13253.30957,13098.259766,13253.30957,223116000.0,631.419983,633.4400019999998,628.98999,631.3900150000002,0.0,,0.8,,,,
2004-01-20,1139.829956,1142.930054,1135.400024,1138.77002,1698200000.0,15.77,16.129998999999998,15.09,15.21,0.0,10601.400391,10616.959961,10519.490234,10528.660156,224300000.0,1558.890015,1559.469971,1541.339966,1552.869995,2574190000.0,11055.009766,11193.639648,10979.25,11103.099609,88200.0,4518.100098,4527.5,4498.5,4499.299805,1823723400.0,13280.269531,13584.120117,13268.629883,13570.429688,406946200.0,631.219971,632.130005,626.6900019999998,626.869995,0.0,,2.82,,,,
2004-01-21,1138.77002,1149.209961,1134.619995,1147.619995,1757600000.0,15.63,15.63,14.24,14.34,0.0,10522.769531,10643.549805,10490.959961,10623.620117,214920000.0,1545.530029,1554.890015,1529.400024,1546.599976,2421860000.0,11056.139648,11163.620117,11002.389648,11002.389648,83300.0,4499.299805,4511.200195,4486.899902,4511.200195,1993172600.0,13631.419922,13776.849609,13631.419922,13750.580078,359264000.0,626.469971,630.52002,626.299988,630.52002,0.0,,0.52,,,,
2004-01-22,1147.619995,1150.51001,1143.01001,1143.939941,1693700000.0,14.2,14.87,14.01,14.71,0.0,10624.219727,10660.879883,10607.400391,10623.179688,219720000.0,1550.97998,1556.060059,1530.420044,1530.420044,2353370000.0,11060.30957,11115.129883,10997.450195,11000.700195,75400.0,4511.200195,4531.399902,4476.799805,4476.799805,1931583400.0,,,,,,634.880005,635.820007,631.369995,632.820007,0.0,,0.44,,,,
2004-01-23,1143.939941,1150.310059,1136.849976,1141.550049,1561200000.0,14.73,15.05,14.56,14.84,0.0,10625.25,10643.480469,10523.849609,10568.290039,234260000.0,1535.410034,1546.689941,1519.73999,1531.209961,2253910000.0,11001.870117,11139.389648,10937.480469,11069.009766,77700.0,4476.799805,4483.0,4438.600098,4460.799805,2118088600.0,,,,,,632.48999,633.789978,630.659973,632.070007,0.0,,0.0,,,,
2004-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,,,
2004-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,,,,
2004-01-26,1141.550049,1155.380005,1141.0,1155.369995,1480600000.0,15.78,15.78,14.52,14.55,0.0,10568.0,10705.179688,10561.849609,10702.509766,186170000.0,1526.569946,1553.660034,1522.949951,1553.660034,1946050000.0,11004.44043,11013.370117,10872.790039,10972.599609,74900.0,4460.799805,4482.5,4432.899902,4445.5,1708534500.0,13756.759766,13764.540038999998,13666.089844,13727.269531,349394400.0,631.169983,631.169983,627.76001,628.97998,0.0,,0.82,,,,
2004-01-27,1155.369995,1155.369995,1144.050049,1144.050049,1673100000.0,15.28,15.44,14.74,15.35,0.0,10701.099609,10701.769531,10609.919922,10609.919922,206560000.0,1548.640015,1552.540039,1519.199951,1519.22998,2151260000.0,11049.120117,11075.299805,10916.509766,10928.030273,63200.0,4445.5,4479.5,4444.799805,4447.0,2131948500.0,13737.55957,13780.709961000002,13550.769531,13761.879883,503585600.0,634.880005,636.719971,632.380005,632.539978,0.0,,1.98,,,,
2004-01-28,1144.050049,1149.140015,1126.5,1128.47998,1842000000.0,15.37,17.059998999999998,15.29,16.780001000000002,0.0,10610.070313,10658.429688,10437.780273,10468.370117,247660000.0,1527.349976,1530.060059,1488.609985,1491.569946,2319550000.0,10844.580078,10901.450195,10799.540039,10852.469727,64100.0,4447.0,4474.200195,4426.799805,4468.100098,2133549300.0,13668.429688,13669.879883,13400.290039,13431.780272999997,463639000.0,629.5,634.919983,629.3099980000002,634.179993,0.0,16.863447189331055,2.12,,50.050010705257975,59.51201222742575,0.03761755485893417
2004-01-29,1128.47998,1134.390015,1122.380005,1134.109985,1921900000.0,16.879998999999998,17.66,16.790001,17.139999,0.0,10467.410156,10522.589844,10417.849609,10510.290039,273970000.0,1499.839966,1500.800049,1474.130005,1496.400024,2637760000.0,10755.370117,10786.209961,10666.549805,10779.44043,67900.0,4468.100098,4468.100098,4410.200195,4411.5,1879774000.0,13226.879883,13340.910156,13168.429688,13334.009766,486013400.0,629.26001,630.47998,626.580017,627.3599849999998,0.0,,0.0,,,,
2004-01-30,1134.109985,1134.170044,1127.72998,1131.130005,1635000000.0,16.549999,17.35,16.549999,16.629998999999998,0.0,10510.219727,10510.80957,10438.959961,10488.070313,208990000.0,1494.880005,1505.119995,1487.780029,1493.079956,1931180000.0,10761.830078,10838.400391,10729.379883,10783.610352,62200.0,4411.5,4436.200195,4390.700195,4390.700195,2147265900.0,13315.019531,13353.849609,13225.330078,13289.370117,365242200.0,629.929993,630.590027,623.73999,623.73999,0.0,,0.52,,,,
2004-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,
2004-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,82.68060964027802,,,
2004-02-02,1131.130005,1142.449951,1127.869995,1135.26001,1599200000.0,17.450001,17.559998999999998,16.67,17.110001,0.0,10487.780273,10568.959961,10434.669922,10499.179688,224800000.0,1497.780029,1507.589966,1481.569946,1487.839966,1915680000.0,10784.929688,10861.969727,10765.379883,10776.730469,67900.0,4390.700195,4411.600098,4366.899902,4381.399902,2081688400.0,13158.259766,13158.259766,12985.700195,12999.980469,321621200.0,627.280029,629.01001,624.960022,627.719971,0.0,,0.0,,,,
2004-02-03,1135.26001,1137.439941,1131.329956,1136.030029,1476900000.0,17.290001,17.780001000000006,17.17,17.34,0.0,10499.480469,10528.959961,10457.110352,10505.179688,183810000.0,1485.930054,1497.069946,1482.699951,1491.849976,1844840000.0,10787.320313,10800.780273,10507.929688,10641.919922,80400.0,4381.399902,4392.100098,4357.399902,4390.600098,1961984400.0,12921.780273,13094.879883,12877.089844,13090.009766,344279200.0,627.539978,628.22998,620.599976,622.900024,0.0,,0.0,,,,
2004-02-04,1136.030029,1136.030029,1124.73999,1126.52002,1634800000.0,17.84,18.059999,17.459999,17.870001000000006,0.0,10503.110352,10524.219727,10447.179688,10470.740234,227760000.0,1473.530029,1482.349976,1461.01001,1462.609985,2267580000.0,10614.730469,10627.259766,10418.769531,10447.25,82200.0,4390.600098,4409.299805,4369.100098,4398.5,1798125000.0,13058.070313,13168.5,13036.110352,13086.730469,247102000.0,620.1900019999998,621.0599980000002,617.210022,617.799988,0.0,,0.0,,,,
2004-02-05,1126.52002,1131.170044,1124.439941,1128.589966,1566600000.0,17.91,17.99,17.6,17.709999,0.0,10469.330078,10522.519531,10453.549805,10495.549805,187810000.0,1468.959961,1475.410034,1461.119995,1465.030029,1956030000.0,10377.900391,10478.410156,10374.900391,10464.599609,67900.0,4398.5,4404.0,4378.399902,4384.399902,2028225900.0,13063.0,13116.980469,12982.75,13030.94043,196512800.0,615.820007,622.630005,615.820007,618.72998,0.0,,0.0,,,,
2004-02-06,1128.589966,1142.790039,1128.390015,1142.76001,1477600000.0,17.709999,17.709999,15.94,16.0,0.0,10494.889648,10593.400391,10464.519531,10593.030273,182880000.0,1472.02002,1498.949951,1470.310059,1498.949951,1855510000.0,10484.429688,10502.349609,10399.400391,10460.919922,57600.0,4384.399902,4407.5,4384.100098,4402.700195,1960593100.0,13070.219727,13320.849609,13070.219727,13309.599609,280968200.0,621.099976,622.400024,617.25,621.01001,0.0,,0.0,,,,
2004-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,
2004-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.43,,,,
2004-02-09,1142.76001,1144.459961,1139.209961,1139.810059,1303500000.0,16.540001,16.82,16.120001000000002,16.389999,0.0,10592.0,10618.509766,10564.44043,10579.030273,160720000.0,1502.319946,1503.040039,1490.699951,1490.910034,1745350000.0,10533.400391,10595.94043,10359.169922,10402.610352,67300.0,4402.700195,4436.799805,4402.700195,4434.399902,1955365800.0,13437.209961000002,13586.259766,13437.209961000002,13576.679688,356736200.0,624.409973,629.02002,624.409973,627.77002,0.0,,4.02,,,,
2004-02-10,1139.810059,1147.02002,1138.699951,1145.540039,1403900000.0,16.41,16.76,15.84,15.94,0.0,10578.740234,10626.660156,10559.259766,10613.849609,160590000.0,1490.689941,1503.829956,1489.900024,1500.290039,1656760000.0,10418.179688,10460.400391,10299.429688,10365.400391,61300.0,4434.399902,4434.399902,4400.799805,4405.0,2001321900.0,13558.280272999997,13623.299805,13490.349609,13515.660156,369965600.0,627.73999,629.23999,625.330017,629.23999,0.0,,0.65,,,,
2004-02-11,1145.540039,1158.890015,1142.329956,1157.76001,1699300000.0,15.9,16.16,15.26,15.39,0.0,10605.480469,10746.879883,10572.589844,10737.700195,277850000.0,1498.079956,1514.48999,1491.209961,1514.180054,2185700000.0,,,,,,4404.899902,4416.0,4377.299805,4396.100098,2115607400.0,13592.69043,13659.360352000003,13478.69043,13524.759766,259032600.0,629.799988,632.280029,629.030029,631.049988,0.0,,0.0,,,,
2004-02-12,1157.76001,1157.76001,1151.439941,1152.109985,1464300000.0,15.36,15.72,15.23,15.31,0.0,10735.179688,10735.290039,10688.360352,10694.070313,197560000.0,1508.189941,1516.209961,1499.430054,1501.339966,1937690000.0,10450.370117,10557.009766,10449.700195,10459.259766,69900.0,4396.0,4416.399902,4370.200195,4377.700195,2142919700.0,13680.549805,13680.549805,13585.410156,13625.129883,256107400.0,633.3900150000002,634.820007,629.98999,632.380005,0.0,,0.45,,,,
2004-02-13,1152.109985,1156.880005,1143.23999,1145.810059,1329200000.0,15.12,16.030001000000002,14.86,15.58,0.0,10696.219727,10734.69043,10604.139648,10627.849609,244990000.0,1504.699951,1510.829956,1478.540039,1484.469971,1313150000.0,10436.69043,10572.620117,10413.05957,10557.69043,70300.0,4377.700195,4423.899902,4377.700195,4412.0,2140553700.0,13587.410156,13744.379883,13526.160156,13739.799805,422472400.0,631.76001,633.570007,627.119995,628.1400150000002,0.0,,0.0,,,,
2004-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2004-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2004-02-16,,,,,,,,,,,,,,,,,,,,,10566.019531,10617.700195,10534.410156,10548.719727,66100.0,4412.0,4412.899902,4389.899902,4408.100098,1449314900.0,13727.969727000003,13857.980469,13712.599609,13831.530272999997,301144600.0,628.950012,631.869995,628.200012,631.840027,0.0,,0.8,,,,
2004-02-17,1145.810059,1158.97998,1145.810059,1156.98999,1396500000.0,15.63,15.96,15.32,15.4,0.0,10628.879883,10735.25,10628.740234,10714.879883,169730000.0,1498.699951,1512.170044,1497.540039,1506.569946,1618060000.0,10556.179688,10721.30957,10529.259766,10701.129883,81500.0,4408.100098,4465.0,4397.299805,4461.5,2145028500.0,13854.490234,13887.660156,13713.709961000002,13815.44043,278327400.0,632.799988,637.530029,632.72998,636.570007,0.0,,0.0,,,,
2004-02-18,1156.98999,1157.400024,1149.540039,1151.819946,1382400000.0,15.51,15.76,15.3,15.59,0.0,10706.679688,10720.509766,10646.959961,10671.990234,164370000.0,1509.550049,1515.439941,1501.699951,1507.48999,1781240000.0,10759.480469,10798.150391,10676.80957,10676.80957,67800.0,4461.5,4468.899902,4442.899902,4442.899902,2145857100.0,13948.740234,13984.379883,13879.530272999997,13928.379883,324416200.0,637.780029,639.130005,635.97998,638.01001,0.0,,0.0,,,,
2004-02-19,1151.819946,1158.569946,1146.849976,1147.060059,1562800000.0,15.33,15.97,15.2,15.8,0.0,10674.589844,10753.629883,10656.589844,10664.730469,219890000.0,1522.390015,1524.089966,1484.800049,1484.800049,2065540000.0,10745.400391,10813.05957,10723.429688,10753.799805,63700.0,4442.899902,4517.299805,4442.899902,4515.600098,2139312200.0,13871.330078,13940.219727000003,13813.370117,13867.219727000003,359352200.0,639.330017,645.01001,638.580017,644.840027,0.0,,0.0,,,,
2004-02-20,1147.060059,1149.810059,1139.0,1144.109985,1479600000.0,15.85,16.549999,15.82,16.040001,0.0,10666.290039,10688.219727,10580.660156,10619.030273,220560000.0,1490.810059,1493.449951,1470.920044,1482.099976,1914330000.0,10743.799805,10765.790039,10676.209961,10720.69043,55800.0,4515.600098,4549.600098,4499.200195,4515.0,2105202700.0,13889.679688,13925.580078,13810.339844,13868.370117,273567600.0,642.919983,645.530029,638.869995,640.76001,0.0,,0.52,,,,
2004-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,,,,
2004-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,,
2004-02-23,1144.109985,1146.689941,1136.97998,1140.98999,1380400000.0,16.5,16.780001000000002,16.25,16.290001,0.0,10619.549805,10644.959961,10560.44043,10609.620117,229950000.0,1488.280029,1489.400024,1454.359985,1463.75,1953330000.0,10745.049805,10893.429688,10736.44043,10868.959961,65000.0,4515.0,4556.399902,4515.0,4524.299805,2124223300.0,13849.679688,13851.820313,13691.089844,13765.070313,249659000.0,643.6099849999998,645.150024,640.75,640.8599849999998,0.0,,1.52,,,,
2004-02-24,1140.98999,1144.540039,1134.430054,1139.089966,1543600000.0,16.379998999999998,16.76,15.77,15.9,0.0,10609.549805,10637.110352,10521.700195,10566.370117,225670000.0,1458.380005,1474.040039,1452.48999,1462.050049,2069420000.0,10821.969727,10856.55957,10629.719727,10644.129883,61800.0,4524.299805,4537.5,4476.700195,4496.799805,2116723000.0,13743.070313,13889.820313,13692.889647999997,13756.410156,263184400.0,640.200012,641.1400150000002,630.8599849999998,633.280029,0.0,,1.26,,,,
2004-02-25,1139.089966,1145.23999,1138.959961,1143.670044,1360700000.0,15.58,16.049999,14.93,14.93,0.0,10566.589844,10615.55957,10560.070313,10601.620117,192420000.0,1465.829956,1474.209961,1461.26001,1470.219971,1707140000.0,10626.639648,10727.469727,10617.860352,10658.730469,55500.0,4496.799805,4513.899902,4478.700195,4507.600098,1822263600.0,13773.120117,13810.219727000003,13560.849609,13599.469727000003,270160000.0,635.099976,637.02002,631.419983,635.630005,0.0,,1.5,,,,
2004-02-26,1143.670044,1147.22998,1138.619995,1144.910034,1383900000.0,15.32,15.33,14.69,14.83,0.0,10598.139648,10612.139648,10539.330078,10580.139648,223230000.0,1465.400024,1480.880005,1461.359985,1477.130005,1752840000.0,10734.330078,10815.290039,10690.950195,10815.290039,53600.0,4507.5,4526.899902,4500.5,4515.899902,1958756200.0,13618.05957,13714.759766,13601.929688,13674.639647999997,211186800.0,638.4400019999998,639.1900019999998,635.8099980000002,637.580017,0.0,,2.21,,,,
2004-02-27,1145.800049,1151.680054,1141.800049,1144.939941,1540400000.0,13.8,14.77,13.8,14.55,0.0,10581.549805,10652.360352,10563.629883,10583.919922,200050000.0,1479.560059,1485.400024,1459.910034,1470.380005,1871780000.0,10852.75,11069.280273,10851.769531,11041.919922,86500.0,4515.899902,4556.899902,4492.200195,4492.200195,2056772600.0,13722.709961000002,13934.75,13674.290038999998,13907.030272999997,352016800.0,640.869995,644.789978,640.159973,640.159973,0.0,,0.0,,,,
2004-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.730597496032715,0.0,,147.03015210581802,49.6174808398054,0.028571428571428567
2004-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,
2004-03-01,1144.939941,1157.449951,1144.939941,1155.969971,1497100000.0,14.91,15.05,14.4,14.44,0.0,10582.25,10695.549805,10582.219727,10678.139648,185030000.0,1476.040039,1490.180054,1467.569946,1489.48999,1697920000.0,11112.679688,11329.0,11096.679688,11271.120117,106900.0,4492.200195,4540.700195,4492.200195,4537.0,1736490400.0,14021.360352000003,14058.209961000002,13896.570313,13918.650391,273032200.0,642.47998,644.659973,641.320007,643.98999,0.0,,0.74,129.55384438570456,,,
2004-03-02,1155.969971,1156.540039,1147.310059,1149.099976,1476000000.0,14.59,14.89,14.18,14.86,0.0,10678.360352,10678.360352,10568.879883,10591.480469,215580000.0,1487.699951,1494.670044,1473.219971,1473.219971,1871950000.0,11344.830078,11386.480469,11282.490234,11361.509766,103100.0,4537.0,4559.200195,4522.700195,4540.100098,1889718600.0,13906.44043,13906.44043,13706.099609,13731.349609,265249000.0,646.840027,649.590027,645.27002,649.590027,0.0,,0.64,,,,
2004-03-03,1149.099976,1152.439941,1143.780029,1151.030029,1334500000.0,14.73,15.27,14.47,14.55,0.0,10588.589844,10610.0,10550.139648,10593.110352,188800000.0,1469.77002,1473.280029,1456.869995,1466.089966,1814850000.0,11365.719727,11430.009766,11320.0,11351.919922,119700.0,4540.100098,4540.100098,4508.100098,4525.100098,2087065800.0,13553.089844,13567.209961000002,13418.389648,13454.089844,326820800.0,647.469971,648.929993,644.1900019999998,646.450012,0.0,,0.0,,,,
